regiao,ordem,nome_original,novo_nome,categoria,largura,altura,origem_x,origem_y
regiao_08_cavernas_cristalinas,151,regiao_08_cavernas_cristalinas_item_151.webp,ruina cristalina 021.webp,ruina cristalina,28,131,710,851
regiao_08_cavernas_cristalinas,152,regiao_08_cavernas_cristalinas_item_152.webp,ruina cristalina 022.webp,ruina cristalina,90,123,828,855
regiao_08_cavernas_cristalinas,153,regiao_08_cavernas_cristalinas_item_153.webp,ruina cristalina 023.webp,ruina cristalina,72,121,1078,853
regiao_08_cavernas_cristalinas,154,regiao_08_cavernas_cristalinas_item_154.webp,ruina cristalina 024.webp,ruina cristalina,90,91,1150,854
regiao_08_cavernas_cristalinas,155,regiao_08_cavernas_cristalinas_item_155.webp,ruina cristalina 025.webp,ruina cristalina,64,106,13,976
regiao_08_cavernas_cristalinas,156,regiao_08_cavernas_cristalinas_item_156.webp,ruina cristalina 026.webp,ruina cristalina,73,134,569,975
regiao_08_cavernas_cristalinas,157,regiao_08_cavernas_cristalinas_item_157.webp,ruina cristalina 027.webp,ruina cristalina,65,95,92,986
regiao_08_cavernas_cristalinas,158,regiao_08_cavernas_cristalinas_item_158.webp,ruina cristalina 028.webp,ruina cristalina,67,120,503,988
regiao_08_cavernas_cristalinas,159,regiao_08_cavernas_cristalinas_item_159.webp,ruina cristalina 029.webp,ruina cristalina,56,115,709,989
regiao_08_cavernas_cristalinas,160,regiao_08_cavernas_cristalinas_item_160.webp,ruina cristalina 030.webp,ruina cristalina,57,132,1084,985
regiao_08_cavernas_cristalinas,161,regiao_08_cavernas_cristalinas_item_161.webp,pedestal magico 001.webp,pedestal magico,100,123,1141,985
regiao_08_cavernas_cristalinas,162,regiao_08_cavernas_cristalinas_item_162.webp,pedestal magico 002.webp,pedestal magico,84,90,164,991
regiao_08_cavernas_cristalinas,163,regiao_08_cavernas_cristalinas_item_163.webp,pedestal magico 003.webp,pedestal magico,61,89,259,992
regiao_08_cavernas_cristalinas,164,regiao_08_cavernas_cristalinas_item_164.webp,pedestal magico 004.webp,pedestal magico,35,81,321,999
regiao_08_cavernas_cristalinas,165,regiao_08_cavernas_cristalinas_item_165.webp,pedestal magico 005.webp,pedestal magico,65,87,365,993
regiao_08_cavernas_cristalinas,166,regiao_08_cavernas_cristalinas_item_166.webp,pedestal magico 006.webp,pedestal magico,69,111,634,996
regiao_08_cavernas_cristalinas,167,regiao_08_cavernas_cristalinas_item_167.webp,pedestal magico 007.webp,pedestal magico,64,94,767,996
regiao_08_cavernas_cristalinas,168,regiao_08_cavernas_cristalinas_item_168.webp,pedestal magico 008.webp,pedestal magico,54,113,893,995
regiao_08_cavernas_cristalinas,169,regiao_08_cavernas_cristalinas_item_169.webp,pedestal magico 009.webp,pedestal magico,52,115,955,994
regiao_08_cavernas_cristalinas,170,regiao_08_cavernas_cristalinas_item_170.webp,pedestal magico 010.webp,pedestal magico,53,76,435,1005
regiao_08_cavernas_cristalinas,171,regiao_08_cavernas_cristalinas_item_171.webp,pedestal magico 011.webp,pedestal magico,46,97,842,1002
regiao_08_cavernas_cristalinas,172,regiao_08_cavernas_cristalinas_item_172.webp,pedestal magico 012.webp,pedestal magico,54,101,1021,1011
regiao_08_cavernas_cristalinas,173,regiao_08_cavernas_cristalinas_item_173.webp,pedestal magico 013.webp,pedestal magico,61,79,15,1090
regiao_08_cavernas_cristalinas,174,regiao_08_cavernas_cristalinas_item_174.webp,pedestal magico 014.webp,pedestal magico,63,77,93,1094
regiao_08_cavernas_cristalinas,175,regiao_08_cavernas_cristalinas_item_175.webp,pedestal magico 015.webp,pedestal magico,52,86,332,1091
regiao_08_cavernas_cristalinas,176,regiao_08_cavernas_cristalinas_item_176.webp,pedestal magico 016.webp,pedestal magico,67,85,402,1089
regiao_08_cavernas_cristalinas,177,regiao_08_cavernas_cristalinas_item_177.webp,pedestal magico 017.webp,pedestal magico,40,80,475,1091
regiao_08_cavernas_cristalinas,178,regiao_08_cavernas_cristalinas_item_178.webp,pedestal magico 018.webp,pedestal magico,43,76,203,1101
regiao_08_cavernas_cristalinas,179,regiao_08_cavernas_cristalinas_item_179.webp,pedestal magico 019.webp,pedestal magico,64,76,259,1098
regiao_08_cavernas_cristalinas,180,regiao_08_cavernas_cristalinas_item_180.webp,pedestal magico 020.webp,pedestal magico,21,69,378,1107
regiao_08_cavernas_cristalinas,181,regiao_08_cavernas_cristalinas_item_181.webp,entulho cristalino 001.webp,entulho cristalino,76,61,538,1108
regiao_08_cavernas_cristalinas,182,regiao_08_cavernas_cristalinas_item_182.webp,entulho cristalino 002.webp,entulho cristalino,52,89,795,1099
regiao_08_cavernas_cristalinas,183,regiao_08_cavernas_cristalinas_item_183.webp,entulho cristalino 003.webp,entulho cristalino,46,80,851,1108
regiao_08_cavernas_cristalinas,184,regiao_08_cavernas_cristalinas_item_184.webp,entulho cristalino 004.webp,entulho cristalino,36,45,164,1116
regiao_08_cavernas_cristalinas,185,regiao_08_cavernas_cristalinas_item_185.webp,entulho cristalino 005.webp,entulho cristalino,47,74,611,1113
regiao_08_cavernas_cristalinas,186,regiao_08_cavernas_cristalinas_item_186.webp,entulho cristalino 006.webp,entulho cristalino,59,73,731,1116
regiao_08_cavernas_cristalinas,187,regiao_08_cavernas_cristalinas_item_187.webp,entulho cristalino 007.webp,entulho cristalino,70,80,934,1112
regiao_08_cavernas_cristalinas,188,regiao_08_cavernas_cristalinas_item_188.webp,entulho cristalino 008.webp,entulho cristalino,65,76,1174,1121
regiao_08_cavernas_cristalinas,189,regiao_08_cavernas_cristalinas_item_189.webp,entulho cristalino 009.webp,entulho cristalino,66,58,662,1124
regiao_08_cavernas_cristalinas,190,regiao_08_cavernas_cristalinas_item_190.webp,entulho cristalino 010.webp,entulho cristalino,38,40,896,1132
regiao_08_cavernas_cristalinas,191,regiao_08_cavernas_cristalinas_item_191.webp,cristal pequeno 001.webp,cristal pequeno,53,56,1008,1134
regiao_08_cavernas_cristalinas,192,regiao_08_cavernas_cristalinas_item_192.webp,cristal pequeno 002.webp,cristal pequeno,37,37,1062,1130
regiao_08_cavernas_cristalinas,193,regiao_08_cavernas_cristalinas_item_193.webp,cristal pequeno 003.webp,cristal pequeno,67,63,1103,1122
regiao_08_cavernas_cristalinas,194,regiao_08_cavernas_cristalinas_item_194.webp,cristal pequeno 004.webp,cristal pequeno,27,28,512,1140
regiao_08_cavernas_cristalinas,195,regiao_08_cavernas_cristalinas_item_195.webp,cristal pequeno 005.webp,cristal pequeno,61,76,80,1166
regiao_08_cavernas_cristalinas,196,regiao_08_cavernas_cristalinas_item_196.webp,cristal pequeno 006.webp,cristal pequeno,59,72,15,1170
regiao_08_cavernas_cristalinas,197,regiao_08_cavernas_cristalinas_item_197.webp,cristal pequeno 007.webp,cristal pequeno,69,72,149,1171
regiao_08_cavernas_cristalinas,198,regiao_08_cavernas_cristalinas_item_198.webp,cristal pequeno 008.webp,cristal pequeno,71,65,227,1178
regiao_08_cavernas_cristalinas,199,regiao_08_cavernas_cristalinas_item_199.webp,cristal pequeno 009.webp,cristal pequeno,69,70,306,1173
regiao_08_cavernas_cristalinas,200,regiao_08_cavernas_cristalinas_item_200.webp,cristal pequeno 010.webp,cristal pequeno,66,75,379,1170
regiao_08_cavernas_cristalinas,201,regiao_08_cavernas_cristalinas_item_201.webp,cristal pequeno 011.webp,cristal pequeno,67,67,454,1178
regiao_08_cavernas_cristalinas,202,regiao_08_cavernas_cristalinas_item_202.webp,cristal pequeno 012.webp,cristal pequeno,62,66,528,1178
regiao_08_cavernas_cristalinas,203,regiao_08_cavernas_cristalinas_item_203.webp,cristal pequeno 013.webp,cristal pequeno,71,64,1071,1178
regiao_08_cavernas_cristalinas,204,regiao_08_cavernas_cristalinas_item_204.webp,cristal pequeno 014.webp,cristal pequeno,62,53,597,1192
regiao_08_cavernas_cristalinas,205,regiao_08_cavernas_cristalinas_item_205.webp,cristal pequeno 015.webp,cristal pequeno,62,54,669,1191
regiao_08_cavernas_cristalinas,206,regiao_08_cavernas_cristalinas_item_206.webp,cristal pequeno 016.webp,cristal pequeno,37,30,737,1201
regiao_08_cavernas_cristalinas,207,regiao_08_cavernas_cristalinas_item_207.webp,cristal pequeno 017.webp,cristal pequeno,34,40,780,1196
regiao_08_cavernas_cristalinas,208,regiao_08_cavernas_cristalinas_item_208.webp,cristal pequeno 018.webp,cristal pequeno,18,17,816,1206
regiao_08_cavernas_cristalinas,209,regiao_08_cavernas_cristalinas_item_209.webp,cristal pequeno 019.webp,cristal pequeno,56,38,837,1197
regiao_08_cavernas_cristalinas,210,regiao_08_cavernas_cristalinas_item_210.webp,cristal pequeno 020.webp,cristal pequeno,44,39,900,1198
regiao_08_cavernas_cristalinas,211,regiao_08_cavernas_cristalinas_item_211.webp,rocha da caverna 001.webp,rocha da caverna,51,40,950,1197
regiao_08_cavernas_cristalinas,212,regiao_08_cavernas_cristalinas_item_212.webp,rocha da caverna 002.webp,rocha da caverna,54,41,1006,1198
regiao_08_cavernas_cristalinas,213,regiao_08_cavernas_cristalinas_item_213.webp,rocha da caverna 003.webp,rocha da caverna,50,39,1148,1202
regiao_08_cavernas_cristalinas,214,regiao_08_cavernas_cristalinas_item_214.webp,rocha da caverna 004.webp,rocha da caverna,37,33,1205,1204
regiao_08_cavernas_cristalinas,215,regiao_08_cavernas_cristalinas_item_215.webp,rocha da caverna 005.webp,rocha da caverna,21,18,1064,1225
regiao_09_pantano_sombrio,1,regiao_09_pantano_sombrio_item_001.webp,piso de pantano 001.webp,piso de pantano,90,90,13,11
regiao_09_pantano_sombrio,2,regiao_09_pantano_sombrio_item_002.webp,piso de pantano 002.webp,piso de pantano,90,90,100,11
regiao_09_pantano_sombrio,3,regiao_09_pantano_sombrio_item_003.webp,piso de pantano 003.webp,piso de pantano,90,89,187,11
regiao_09_pantano_sombrio,4,regiao_09_pantano_sombrio_item_004.webp,piso de pantano 004.webp,piso de pantano,90,90,274,11
regiao_09_pantano_sombrio,5,regiao_09_pantano_sombrio_item_005.webp,piso de pantano 005.webp,piso de pantano,90,90,361,11
regiao_09_pantano_sombrio,6,regiao_09_pantano_sombrio_item_006.webp,piso de pantano 006.webp,piso de pantano,90,90,448,11
regiao_09_pantano_sombrio,7,regiao_09_pantano_sombrio_item_007.webp,piso de pantano 007.webp,piso de pantano,95,90,536,11
regiao_09_pantano_sombrio,8,regiao_09_pantano_sombrio_item_008.webp,palafita sombria 001.webp,palafita sombria,103,91,636,7
regiao_09_pantano_sombrio,9,regiao_09_pantano_sombrio_item_009.webp,palafita sombria 002.webp,palafita sombria,309,269,743,8
regiao_09_pantano_sombrio,10,regiao_09_pantano_sombrio_item_010.webp,palafita sombria 003.webp,palafita sombria,200,225,1055,11
regiao_09_pantano_sombrio,11,regiao_09_pantano_sombrio_item_011.webp,palafita sombria 004.webp,palafita sombria,177,89,13,99
regiao_09_pantano_sombrio,12,regiao_09_pantano_sombrio_item_012.webp,palafita sombria 005.webp,palafita sombria,264,89,187,99
regiao_09_pantano_sombrio,13,regiao_09_pantano_sombrio_item_013.webp,palafita sombria 006.webp,palafita sombria,91,89,448,99
regiao_09_pantano_sombrio,14,regiao_09_pantano_sombrio_item_014.webp,palafita sombria 007.webp,palafita sombria,463,365,557,107
regiao_09_pantano_sombrio,15,regiao_09_pantano_sombrio_item_015.webp,palafita sombria 008.webp,palafita sombria,89,90,13,188
regiao_09_pantano_sombrio,16,regiao_09_pantano_sombrio_item_016.webp,palafita sombria 009.webp,palafita sombria,89,89,100,189
regiao_09_pantano_sombrio,17,regiao_09_pantano_sombrio_item_017.webp,palafita sombria 010.webp,palafita sombria,87,90,188,188
regiao_09_pantano_sombrio,18,regiao_09_pantano_sombrio_item_018.webp,palafita sombria 011.webp,palafita sombria,88,90,274,188
regiao_09_pantano_sombrio,19,regiao_09_pantano_sombrio_item_019.webp,palafita sombria 012.webp,palafita sombria,88,89,361,189
regiao_09_pantano_sombrio,20,regiao_09_pantano_sombrio_item_020.webp,palafita sombria 013.webp,palafita sombria,90,92,449,186
regiao_09_pantano_sombrio,21,regiao_09_pantano_sombrio_item_021.webp,mausoleu sombrio 001.webp,mausoleu sombrio,69,53,1053,225
regiao_09_pantano_sombrio,22,regiao_09_pantano_sombrio_item_022.webp,mausoleu sombrio 002.webp,mausoleu sombrio,76,51,1174,229
regiao_09_pantano_sombrio,23,regiao_09_pantano_sombrio_item_023.webp,mausoleu sombrio 003.webp,mausoleu sombrio,34,39,1128,239
regiao_09_pantano_sombrio,24,regiao_09_pantano_sombrio_item_024.webp,mausoleu sombrio 004.webp,mausoleu sombrio,93,114,464,275
regiao_09_pantano_sombrio,25,regiao_09_pantano_sombrio_item_025.webp,mausoleu sombrio 005.webp,mausoleu sombrio,103,91,12,283
regiao_09_pantano_sombrio,26,regiao_09_pantano_sombrio_item_026.webp,mausoleu sombrio 006.webp,mausoleu sombrio,92,91,113,283
regiao_09_pantano_sombrio,27,regiao_09_pantano_sombrio_item_027.webp,mausoleu sombrio 007.webp,mausoleu sombrio,69,91,204,283
regiao_09_pantano_sombrio,28,regiao_09_pantano_sombrio_item_028.webp,mausoleu sombrio 008.webp,mausoleu sombrio,91,90,282,285
regiao_09_pantano_sombrio,29,regiao_09_pantano_sombrio_item_029.webp,mausoleu sombrio 009.webp,mausoleu sombrio,84,89,374,286
regiao_09_pantano_sombrio,30,regiao_09_pantano_sombrio_item_030.webp,mausoleu sombrio 010.webp,mausoleu sombrio,77,130,1113,291
regiao_09_pantano_sombrio,31,regiao_09_pantano_sombrio_item_031.webp,mausoleu sombrio 011.webp,mausoleu sombrio,72,124,1035,298
regiao_09_pantano_sombrio,32,regiao_09_pantano_sombrio_item_032.webp,mausoleu sombrio 012.webp,mausoleu sombrio,58,214,1193,316
regiao_09_pantano_sombrio,33,regiao_09_pantano_sombrio_item_033.webp,vegetacao morta 001.webp,vegetacao morta,275,172,11,375
regiao_09_pantano_sombrio,34,regiao_09_pantano_sombrio_item_034.webp,vegetacao morta 002.webp,vegetacao morta,112,191,280,375
regiao_09_pantano_sombrio,35,regiao_09_pantano_sombrio_item_035.webp,vegetacao morta 003.webp,vegetacao morta,139,189,380,386
regiao_09_pantano_sombrio,36,regiao_09_pantano_sombrio_item_036.webp,vegetacao morta 004.webp,vegetacao morta,108,161,516,410
regiao_09_pantano_sombrio,37,regiao_09_pantano_sombrio_item_037.webp,vegetacao morta 005.webp,vegetacao morta,119,81,985,424
regiao_09_pantano_sombrio,38,regiao_09_pantano_sombrio_item_038.webp,vegetacao morta 006.webp,vegetacao morta,107,100,1111,430
regiao_09_pantano_sombrio,39,regiao_09_pantano_sombrio_item_039.webp,vegetacao morta 007.webp,vegetacao morta,89,106,716,470
regiao_09_pantano_sombrio,40,regiao_09_pantano_sombrio_item_040.webp,vegetacao morta 008.webp,vegetacao morta,69,105,808,473
regiao_09_pantano_sombrio,41,regiao_09_pantano_sombrio_item_041.webp,ruina do cemiterio 001.webp,ruina do cemiterio,29,102,879,472
regiao_09_pantano_sombrio,42,regiao_09_pantano_sombrio_item_042.webp,ruina do cemiterio 002.webp,ruina do cemiterio,63,103,909,473
regiao_09_pantano_sombrio,43,regiao_09_pantano_sombrio_item_043.webp,ruina do cemiterio 003.webp,ruina do cemiterio,84,63,625,476
regiao_09_pantano_sombrio,44,regiao_09_pantano_sombrio_item_044.webp,ruina do cemiterio 004.webp,ruina do cemiterio,52,58,982,509
regiao_09_pantano_sombrio,45,regiao_09_pantano_sombrio_item_045.webp,ruina do cemiterio 005.webp,ruina do cemiterio,61,63,1042,504
regiao_09_pantano_sombrio,46,regiao_09_pantano_sombrio_item_046.webp,ruina do cemiterio 006.webp,ruina do cemiterio,57,42,625,539
regiao_09_pantano_sombrio,47,regiao_09_pantano_sombrio_item_047.webp,ruina do cemiterio 007.webp,ruina do cemiterio,36,42,672,539
regiao_09_pantano_sombrio,48,regiao_09_pantano_sombrio_item_048.webp,ruina do cemiterio 008.webp,ruina do cemiterio,68,51,1104,538
regiao_09_pantano_sombrio,49,regiao_09_pantano_sombrio_item_049.webp,ruina do cemiterio 009.webp,ruina do cemiterio,89,135,1159,537
regiao_09_pantano_sombrio,50,regiao_09_pantano_sombrio_item_050.webp,ruina do cemiterio 010.webp,ruina do cemiterio,131,128,12,548
regiao_09_pantano_sombrio,51,regiao_09_pantano_sombrio_item_051.webp,ruina do cemiterio 011.webp,ruina do cemiterio,143,126,142,546
regiao_09_pantano_sombrio,52,regiao_09_pantano_sombrio_item_052.webp,ruina do cemiterio 012.webp,ruina do cemiterio,122,111,287,559
regiao_09_pantano_sombrio,53,regiao_09_pantano_sombrio_item_053.webp,ruina do cemiterio 013.webp,ruina do cemiterio,80,90,409,577
regiao_09_pantano_sombrio,54,regiao_09_pantano_sombrio_item_054.webp,ruina do cemiterio 014.webp,ruina do cemiterio,100,90,491,577
regiao_09_pantano_sombrio,55,regiao_09_pantano_sombrio_item_055.webp,ruina do cemiterio 015.webp,ruina do cemiterio,110,112,943,570
regiao_09_pantano_sombrio,56,regiao_09_pantano_sombrio_item_056.webp,ruina do cemiterio 016.webp,ruina do cemiterio,53,89,618,587
regiao_09_pantano_sombrio,57,regiao_09_pantano_sombrio_item_057.webp,ruina do cemiterio 017.webp,ruina do cemiterio,42,86,715,590
regiao_09_pantano_sombrio,58,regiao_09_pantano_sombrio_item_058.webp,ruina do cemiterio 018.webp,ruina do cemiterio,46,86,760,590
regiao_09_pantano_sombrio,59,regiao_09_pantano_sombrio_item_059.webp,ruina do cemiterio 019.webp,ruina do cemiterio,50,90,815,586
regiao_09_pantano_sombrio,60,regiao_09_pantano_sombrio_item_060.webp,ruina do cemiterio 020.webp,ruina do cemiterio,58,96,875,587
regiao_09_pantano_sombrio,61,regiao_09_pantano_sombrio_item_061.webp,cerca de cemiterio 001.webp,cerca de cemiterio,99,98,1057,586
regiao_09_pantano_sombrio,62,regiao_09_pantano_sombrio_item_062.webp,cerca de cemiterio 002.webp,cerca de cemiterio,39,81,674,595
regiao_09_pantano_sombrio,63,regiao_09_pantano_sombrio_item_063.webp,cerca de cemiterio 003.webp,cerca de cemiterio,129,104,181,674
regiao_09_pantano_sombrio,64,regiao_09_pantano_sombrio_item_064.webp,cerca de cemiterio 004.webp,cerca de cemiterio,134,95,318,678
regiao_09_pantano_sombrio,65,regiao_09_pantano_sombrio_item_065.webp,cerca de cemiterio 005.webp,cerca de cemiterio,76,94,459,678
regiao_09_pantano_sombrio,66,regiao_09_pantano_sombrio_item_066.webp,cerca de cemiterio 006.webp,cerca de cemiterio,165,98,10,679
regiao_09_pantano_sombrio,67,regiao_09_pantano_sombrio_item_067.webp,cerca de cemiterio 007.webp,cerca de cemiterio,63,94,542,680
regiao_09_pantano_sombrio,68,regiao_09_pantano_sombrio_item_068.webp,cerca de cemiterio 008.webp,cerca de cemiterio,56,129,618,681
regiao_09_pantano_sombrio,69,regiao_09_pantano_sombrio_item_069.webp,cerca de cemiterio 009.webp,cerca de cemiterio,118,138,671,685
regiao_09_pantano_sombrio,70,regiao_09_pantano_sombrio_item_070.webp,cerca de cemiterio 010.webp,cerca de cemiterio,66,139,789,686
regiao_09_pantano_sombrio,71,regiao_09_pantano_sombrio_item_071.webp,cerca de cemiterio 011.webp,cerca de cemiterio,63,131,860,688
regiao_09_pantano_sombrio,72,regiao_09_pantano_sombrio_item_072.webp,cerca de cemiterio 012.webp,cerca de cemiterio,56,146,923,689
regiao_09_pantano_sombrio,73,regiao_09_pantano_sombrio_item_073.webp,cerca de cemiterio 013.webp,cerca de cemiterio,80,154,979,682
regiao_09_pantano_sombrio,74,regiao_09_pantano_sombrio_item_074.webp,cerca de cemiterio 014.webp,cerca de cemiterio,94,154,1067,685
regiao_09_pantano_sombrio,75,regiao_09_pantano_sombrio_item_075.webp,cerca de cemiterio 015.webp,cerca de cemiterio,75,154,1171,685
regiao_09_pantano_sombrio,76,regiao_09_pantano_sombrio_item_076.webp,cerca de cemiterio 016.webp,cerca de cemiterio,153,105,12,782
regiao_09_pantano_sombrio,77,regiao_09_pantano_sombrio_item_077.webp,cerca de cemiterio 017.webp,cerca de cemiterio,145,105,172,785
regiao_09_pantano_sombrio,78,regiao_09_pantano_sombrio_item_078.webp,cerca de cemiterio 018.webp,cerca de cemiterio,125,107,347,783
regiao_09_pantano_sombrio,79,regiao_09_pantano_sombrio_item_079.webp,cerca de cemiterio 019.webp,cerca de cemiterio,43,103,476,784
regiao_09_pantano_sombrio,80,regiao_09_pantano_sombrio_item_080.webp,cerca de cemiterio 020.webp,cerca de cemiterio,39,102,519,785
regiao_09_pantano_sombrio,81,regiao_09_pantano_sombrio_item_081.webp,ossos 001.webp,ossos,24,110,564,780
regiao_09_pantano_sombrio,82,regiao_09_pantano_sombrio_item_082.webp,ossos 002.webp,ossos,22,104,323,786
regiao_09_pantano_sombrio,83,regiao_09_pantano_sombrio_item_083.webp,ossos 003.webp,ossos,76,67,594,827
regiao_09_pantano_sombrio,84,regiao_09_pantano_sombrio_item_084.webp,ossos 004.webp,ossos,61,70,673,824
regiao_09_pantano_sombrio,85,regiao_09_pantano_sombrio_item_085.webp,ossos 005.webp,ossos,71,67,736,827
regiao_09_pantano_sombrio,86,regiao_09_pantano_sombrio_item_086.webp,ossos 006.webp,ossos,120,65,812,827
regiao_09_pantano_sombrio,87,regiao_09_pantano_sombrio_item_087.webp,ossos 007.webp,ossos,51,52,941,838
regiao_09_pantano_sombrio,88,regiao_09_pantano_sombrio_item_088.webp,ossos 008.webp,ossos,80,57,991,837
regiao_09_pantano_sombrio,89,regiao_09_pantano_sombrio_item_089.webp,ossos 009.webp,ossos,62,48,1071,841
regiao_09_pantano_sombrio,90,regiao_09_pantano_sombrio_item_090.webp,ossos 010.webp,ossos,51,40,1136,845
regiao_09_pantano_sombrio,91,regiao_09_pantano_sombrio_item_091.webp,lanterna espectral 001.webp,lanterna espectral,55,42,1188,845
regiao_09_pantano_sombrio,92,regiao_09_pantano_sombrio_item_092.webp,lanterna espectral 002.webp,lanterna espectral,84,96,15,894
regiao_09_pantano_sombrio,93,regiao_09_pantano_sombrio_item_093.webp,lanterna espectral 003.webp,lanterna espectral,37,103,1135,889
regiao_09_pantano_sombrio,94,regiao_09_pantano_sombrio_item_094.webp,lanterna espectral 004.webp,lanterna espectral,46,91,156,902
regiao_09_pantano_sombrio,95,regiao_09_pantano_sombrio_item_095.webp,lanterna espectral 005.webp,lanterna espectral,60,94,207,896
regiao_09_pantano_sombrio,96,regiao_09_pantano_sombrio_item_096.webp,lanterna espectral 006.webp,lanterna espectral,39,97,270,896
regiao_09_pantano_sombrio,97,regiao_09_pantano_sombrio_item_097.webp,lanterna espectral 007.webp,lanterna espectral,56,88,316,904
regiao_09_pantano_sombrio,98,regiao_09_pantano_sombrio_item_098.webp,lanterna espectral 008.webp,lanterna espectral,49,98,384,895
regiao_09_pantano_sombrio,99,regiao_09_pantano_sombrio_item_099.webp,lanterna espectral 009.webp,lanterna espectral,42,94,454,899
regiao_09_pantano_sombrio,100,regiao_09_pantano_sombrio_item_100.webp,lanterna espectral 010.webp,lanterna espectral,44,92,513,901
regiao_09_pantano_sombrio,101,regiao_09_pantano_sombrio_item_101.webp,lanterna espectral 011.webp,lanterna espectral,53,87,579,902
regiao_09_pantano_sombrio,102,regiao_09_pantano_sombrio_item_102.webp,lanterna espectral 012.webp,lanterna espectral,33,87,642,904
regiao_09_pantano_sombrio,103,regiao_09_pantano_sombrio_item_103.webp,lanterna espectral 013.webp,lanterna espectral,39,88,687,902
regiao_09_pantano_sombrio,104,regiao_09_pantano_sombrio_item_104.webp,lanterna espectral 014.webp,lanterna espectral,42,87,743,903
regiao_09_pantano_sombrio,105,regiao_09_pantano_sombrio_item_105.webp,lanterna espectral 015.webp,lanterna espectral,49,90,809,902
regiao_09_pantano_sombrio,106,regiao_09_pantano_sombrio_item_106.webp,lanterna espectral 016.webp,lanterna espectral,67,91,869,899
regiao_09_pantano_sombrio,107,regiao_09_pantano_sombrio_item_107.webp,lanterna espectral 017.webp,lanterna espectral,48,90,944,900
regiao_09_pantano_sombrio,108,regiao_09_pantano_sombrio_item_108.webp,lanterna espectral 018.webp,lanterna espectral,41,90,1079,902
regiao_09_pantano_sombrio,109,regiao_09_pantano_sombrio_item_109.webp,lanterna espectral 019.webp,lanterna espectral,44,103,1189,896
regiao_09_pantano_sombrio,110,regiao_09_pantano_sombrio_item_110.webp,lanterna espectral 020.webp,lanterna espectral,47,82,106,907
regiao_09_pantano_sombrio,111,regiao_09_pantano_sombrio_item_111.webp,lanterna espectral 021.webp,lanterna espectral,55,83,1008,909
regiao_09_pantano_sombrio,112,regiao_09_pantano_sombrio_item_112.webp,lanterna espectral 022.webp,lanterna espectral,60,101,137,998
regiao_09_pantano_sombrio,113,regiao_09_pantano_sombrio_item_113.webp,lanterna espectral 023.webp,lanterna espectral,68,101,275,998
regiao_09_pantano_sombrio,114,regiao_09_pantano_sombrio_item_114.webp,lanterna espectral 024.webp,lanterna espectral,58,101,427,1000
regiao_09_pantano_sombrio,115,regiao_09_pantano_sombrio_item_115.webp,lanterna espectral 025.webp,lanterna espectral,53,94,497,998
regiao_09_pantano_sombrio,116,regiao_09_pantano_sombrio_item_116.webp,lanterna espectral 026.webp,lanterna espectral,70,93,561,998
regiao_09_pantano_sombrio,117,regiao_09_pantano_sombrio_item_117.webp,lanterna espectral 027.webp,lanterna espectral,66,73,1067,998
regiao_09_pantano_sombrio,118,regiao_09_pantano_sombrio_item_118.webp,lanterna espectral 028.webp,lanterna espectral,56,104,15,1007
regiao_09_pantano_sombrio,119,regiao_09_pantano_sombrio_item_119.webp,lanterna espectral 029.webp,lanterna espectral,54,98,75,1004
regiao_09_pantano_sombrio,120,regiao_09_pantano_sombrio_item_120.webp,lanterna espectral 030.webp,lanterna espectral,61,92,205,1002
regiao_09_pantano_sombrio,121,regiao_09_pantano_sombrio_item_121.webp,objeto macabro 001.webp,objeto macabro,60,95,353,1005
regiao_09_pantano_sombrio,122,regiao_09_pantano_sombrio_item_122.webp,objeto macabro 002.webp,objeto macabro,39,70,636,1009
regiao_09_pantano_sombrio,123,regiao_09_pantano_sombrio_item_123.webp,objeto macabro 003.webp,objeto macabro,60,60,675,1011
regiao_09_pantano_sombrio,124,regiao_09_pantano_sombrio_item_124.webp,objeto macabro 004.webp,objeto macabro,44,66,748,1005
regiao_09_pantano_sombrio,125,regiao_09_pantano_sombrio_item_125.webp,objeto macabro 005.webp,objeto macabro,52,65,803,1005
regiao_09_pantano_sombrio,126,regiao_09_pantano_sombrio_item_126.webp,objeto macabro 006.webp,objeto macabro,68,74,869,1005
regiao_09_pantano_sombrio,127,regiao_09_pantano_sombrio_item_127.webp,objeto macabro 007.webp,objeto macabro,49,63,947,1007
regiao_09_pantano_sombrio,128,regiao_09_pantano_sombrio_item_128.webp,objeto macabro 008.webp,objeto macabro,59,69,1005,1002
regiao_09_pantano_sombrio,129,regiao_09_pantano_sombrio_item_129.webp,objeto macabro 009.webp,objeto macabro,25,54,1136,1002
regiao_09_pantano_sombrio,130,regiao_09_pantano_sombrio_item_130.webp,objeto macabro 010.webp,objeto macabro,32,53,1164,1012
regiao_09_pantano_sombrio,131,regiao_09_pantano_sombrio_item_131.webp,objeto macabro 011.webp,objeto macabro,40,55,1201,1014
regiao_09_pantano_sombrio,132,regiao_09_pantano_sombrio_item_132.webp,objeto macabro 012.webp,objeto macabro,77,74,668,1083
regiao_09_pantano_sombrio,133,regiao_09_pantano_sombrio_item_133.webp,objeto macabro 013.webp,objeto macabro,58,71,1009,1081
regiao_09_pantano_sombrio,134,regiao_09_pantano_sombrio_item_134.webp,objeto macabro 014.webp,objeto macabro,75,65,1076,1083
